vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;228;2;1;1;2;3;5
0;229;10;1;2;6;12;35
0;240;10;1;3;5;12;32
0;241;7;1;2;4;8;21
0;242;7;1;2;4;8;23
0;243;5;1;1;2;5;16
0;244;6;1;3;4;7;15
0;245;7;1;2;5;8;19
0;246;9;1;3;6;10;26
0;247;7;1;3;5;9;22
0;248;7;1;3;4;8;24
0;249;4;1;2;3;5;13
0;251;3;1;1;2;4;9
0;252;7;1;2;4;8;21
0;253;7;1;2;5;8;20
0;254;5;1;1;2;5;16
0;260;14;2;6;10;16;43
0;261;14;2;6;11;17;40
0;262;9;2;3;6;11;30
0;263;3;1;2;2;3;8
0;264;13;1;3;7;16;44
0;279;11;1;4;7;14;32
0;280;13;1;4;9;16;41
0;281;10;1;2;6;12;29
0;282;8;1;3;6;9;21
0;283;7;1;2;4;8;22
0;284;7;1;2;5;9;20
0;301;14;4;6;8;14;45
0;302;11;4;6;8;10;30
0;303;11;5;7;9;11;22
0;304;8;3;5;6;8;20
0;305;43;6;15;28;59;129
0;308;22;4;8;12;28;70
0;309;10;1;2;3;9;44
0;310;6;2;3;4;6;15
0;312;22;1;2;8;31;76
0;313;5;1;2;2;4;17
0;314;4;1;2;2;3;14
0;315;4;1;1;2;3;12
0;316;2;1;1;1;2;4
0;317;4;1;1;2;3;11
0;320;4;1;1;2;3;16
0;321;5;2;2;3;5;13
0;340;14;1;3;9;19;49
0;341;20;1;6;14;27;55
0;342;8;1;1;2;9;39
0;343;13;1;4;9;17;38
0;344;14;2;5;10;18;39
0;346;9;1;3;5;10;27
0;347;10;1;3;5;12;32
0;349;8;1;2;4;9;30
0;351;9;1;2;5;12;29
0;361;10;1;2;3;8;45
0;362;6;2;4;5;7;10
0;363;3;1;2;2;4;7
0;364;5;1;2;3;5;16
0;380;17;2;6;11;22;50
0;381;9;1;3;6;11;25
0;382;11;1;2;6;14;39
0;383;8;1;3;5;9;23
0;384;8;1;1;3;11;30
0;385;5;1;1;2;5;15
0;401;9;2;5;7;10;22
0;403;4;2;3;4;5;8
0;404;3;1;2;3;4;5
0;405;13;2;3;4;10;57
0;420;7;1;3;5;8;20
0;421;7;1;2;3;8;26
0;422;10;1;3;6;12;30
0;423;6;1;2;3;6;22
0;424;7;1;2;4;8;24
0;425;11;1;3;7;13;32
0;440;16;8;10;13;19;34
0;441;20;5;12;17;24;50
0;442;10;3;6;8;10;25
0;443;9;2;4;6;9;26
0;444;4;1;2;2;3;17
0;445;5;1;2;3;4;14
0;446;3;1;2;2;3;8
0;447;8;1;2;2;7;36
0;460;12;1;4;9;15;35
0;461;9;1;2;5;13;30
0;462;6;1;2;3;7;21
0;463;8;1;3;5;9;24
0;465;2;1;1;2;3;6
0;466;6;1;2;3;6;19
0;468;6;1;2;3;6;20
0;480;8;3;5;7;8;15
0;481;4;1;2;3;5;10
0;482;5;2;3;4;5;12
0;483;2;1;1;2;2;4
0;484;4;1;2;2;4;11
0;500;10;1;2;6;13;31
0;501;5;1;2;3;6;16
0;510;8;3;4;6;9;20
0;511;10;2;4;8;12;29
0;512;7;2;4;5;8;18
0;513;4;1;2;3;4;7
0;514;3;1;2;2;4;6
0;517;3;1;1;2;3;8
0;518;4;1;1;2;4;14
0;519;4;2;3;4;5;8
0;530;11;1;2;6;14;36
0;531;4;1;2;3;5;10
0;532;3;1;1;2;3;8
0;540;7;4;5;6;7;10
0;541;6;3;4;5;6;10
0;542;5;3;4;5;5;9
0;544;2;1;1;1;2;4
0;545;2;1;1;2;2;4
0;546;4;1;1;2;4;13
0;560;5;3;4;4;5;6
0;561;4;1;2;3;5;8
0;563;5;1;1;3;5;14
0;564;2;1;1;1;2;4
0;565;1;1;1;1;1;3
0;566;3;1;1;2;4;9
0;580;3;1;2;3;4;4
0;581;3;1;2;3;4;5
0;583;17;8;11;16;17;40
0;588;92;16;49;90;117;222
0;589;49;1;5;42;93;109
0;591;78;2;46;93;111;142
0;593;62;9;41;61;83;112
0;602;54;15;37;53;69;96
0;603;46;17;28;43;61;83
0;607;39;11;22;37;51;75
0;608;31;10;17;28;43;65
0;609;46;10;26;40;57;103
0;611;29;5;16;28;40;57
0;612;26;7;13;24;37;56
0;613;25;6;16;25;34;48
0;614;21;6;12;20;27;40
0;621;19;3;9;16;26;42
0;622;18;5;9;15;24;38
0;623;18;3;7;15;25;45
0;625;20;4;9;17;25;52
0;626;13;1;5;12;19;27
0;630;24;6;12;17;29;70
0;631;32;6;12;21;32;105
0;633;15;2;6;10;19;44
0;634;12;4;6;9;15;30
0;636;10;1;4;7;12;31
0;639;9;1;3;6;11;25
0;640;5;1;1;2;5;15
0;650;11;3;5;7;11;31
0;651;6;1;2;2;6;18
0;660;9;2;4;6;10;24
0;661;5;1;2;3;6;16
0;662;6;1;3;5;7;13
0;663;7;1;2;4;9;22
0;680;17;2;6;10;20;52
0;681;8;1;2;4;8;32
0;690;19;1;4;13;30;52
0;691;12;1;3;7;15;39
0;692;7;1;2;3;6;25
0;693;4;1;2;2;4;9
0;694;10;1;3;6;12;32
0;710;24;1;7;16;31;71
0;711;16;1;4;10;19;47
0;720;13;1;5;10;16;37
0;721;9;1;4;6;11;26
0;722;5;1;2;3;6;15
0;723;4;1;2;3;4;9
0;724;9;1;3;5;10;27
0;740;35;2;11;26;45;118
0;750;11;1;1;2;11;45
0;751;14;1;4;9;16;47
0;752;9;1;1;5;11;33
0;753;13;1;1;7;17;52
0;754;11;1;2;7;14;34
0;755;10;1;2;5;11;33
0;756;6;1;1;3;7;22
0;757;20;2;8;14;25;54
0;758;8;1;1;3;10;30
0;759;21;1;5;11;23;78
0;760;4;1;1;1;2;17
0;770;5;1;1;2;5;17
0;772;10;4;6;7;11;29
0;773;7;1;1;3;9;24
0;774;5;1;1;2;6;20
0;775;8;1;1;3;9;30
0;776;11;1;2;7;13;35
0;791;7;1;2;3;7;26
0;811;3;1;1;1;2;8
0;812;5;1;1;1;5;23
0;813;6;1;2;3;6;19
0;815;10;1;1;3;13;39
0;816;4;1;1;1;2;16
0;841;63;20;32;48;90;150
0;842;29;1;6;19;33;92
0;843;10;1;1;3;12;42
0;844;8;1;1;3;8;28
0;850;11;1;1;2;5;59
0;860;29;3;9;20;36;92
0;861;5;1;1;1;4;21
0;862;5;1;1;2;3;18
0;863;16;0;7;15;23;37
0;890;28;3;9;20;33;84
0;892;14;1;4;9;16;49
0;893;14;2;6;11;20;39
0;894;7;1;2;4;8;18
0;910;30;1;6;20;50;83
0;911;26;1;10;14;32;79
0;912;29;4;10;18;36;86
0;930;16;1;5;10;20;50
0;950;30;2;7;19;41;96
0;951;18;1;3;9;23;63
0;952;18;1;3;9;24;64
0;955;6;1;1;3;4;29
0;956;11;1;2;5;16;36
