vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;309;47;7;20;48;72;87
0;310;53;30;42;52;65;79
0;311;46;13;26;44;67;80
0;312;56;16;44;58;73;86
0;313;45;17;28;44;59;79
0;314;52;17;42;55;65;78
0;315;55;13;44;57;70;84
0;316;49;15;34;52;64;79
0;317;49;19;38;49;61;77
0;318;49;17;34;49;63;81
0;319;46;14;31;47;59;79
0;320;52;17;38;53;69;82
0;340;67;2;61;80;86;94
0;341;75;32;71;80;86;93
0;342;52;5;17;60;80;89
0;343;74;47;68;78;84;90
0;344;46;1;10;53;73;87
0;345;46;1;8;55;75;86
0;346;56;4;43;59;75;85
0;347;60;26;45;60;77;87
0;348;67;9;59;75;83;90
0;349;69;39;59;72;80;89
0;350;59;15;44;62;80;89
0;351;55;3;39;59;78;88
0;360;66;33;53;69;81;89
0;361;58;17;44;60;76;87
0;362;61;37;50;60;72;84
0;363;50;21;40;50;61;76
0;364;46;16;29;45;62;82
0;380;73;42;65;78;84;92
0;381;56;3;41;61;78;88
0;382;69;43;59;70;80;88
0;383;52;4;36;55;73;87
0;384;59;3;37;70;83;91
0;385;45;1;21;48;70;85
0;400;70;50;61;71;79;87
0;401;54;25;43;55;67;78
0;402;60;31;47;61;74;85
0;403;41;22;33;41;49;61
0;404;51;26;41;51;62;76
0;405;57;23;41;59;74;85
0;420;58;14;46;62;75;86
0;421;44;0;22;47;67;85
0;422;42;1;2;50;79;89
0;423;39;1;15;44;59;77
0;424;59;19;46;60;76;87
0;440;50;20;42;52;61;71
0;441;67;36;61;70;77;84
0;442;66;43;59;68;76;83
0;443;50;2;34;55;70;82
0;444;66;41;57;69;78;84
0;445;65;32;55;68;77;87
0;446;64;31;52;67;77;86
0;447;66;36;57;70;77;84
0;460;73;41;65;77;84;90
0;461;73;50;66;75;82;88
0;462;40;4;14;42;63;82
0;463;47;0;15;52;78;88
0;464;50;23;38;49;61;78
0;465;48;22;36;47;59;78
0;466;62;26;50;65;77;87
0;467;66;13;57;73;81;89
0;468;63;16;52;68;78;87
0;480;66;52;60;66;71;80
0;481;38;1;3;43;65;83
0;482;71;55;65;72;78;86
0;483;39;2;15;39;60;79
0;484;62;3;60;69;76;84
0;500;73;50;68;76;82;89
0;501;60;13;49;66;76;86
0;510;61;39;50;61;71;82
0;511;62;33;54;62;73;84
0;512;67;42;58;69;77;86
0;513;47;26;38;45;54;74
0;514;61;39;51;61;71;80
0;515;48;19;32;44;63;83
0;516;38;22;30;36;41;66
0;517;53;26;38;50;71;85
0;518;51;24;36;49;68;81
0;530;69;43;59;72;79;88
0;531;35;16;23;32;42;74
0;532;40;15;27;36;48;82
0;540;31;22;27;30;34;39
0;541;32;23;28;32;36;40
0;542;30;21;27;30;33;37
0;543;30;22;27;30;34;39
0;544;31;20;26;31;36;41
0;560;30;21;26;29;33;38
0;561;30;21;26;29;34;39
0;562;30;21;27;30;34;39
0;563;29;20;25;28;32;38
0;564;31;21;26;31;36;42
0;565;28;19;24;28;32;38
0;566;29;20;25;29;33;39
0;580;0;0;0;0;0;0
0;581;0;0;0;0;0;0
0;582;0;0;0;0;0;0
0;583;0;0;0;0;0;1
0;590;0;0;0;0;0;1
0;591;0;0;0;0;0;1
0;592;0;0;0;0;1;1
0;593;0;0;0;0;0;1
0;600;0;0;0;0;0;1
0;601;0;0;0;0;0;1
0;602;0;0;0;0;0;1
0;603;0;0;0;0;0;1
0;610;0;0;0;0;0;1
0;611;0;0;0;0;0;1
0;612;0;0;0;0;0;0
0;613;0;0;0;0;0;0
0;614;0;0;0;0;0;1
0;620;0;0;0;0;0;1
0;621;0;0;0;0;0;0
0;622;0;0;0;0;0;0
0;623;0;0;0;0;0;0
0;624;0;0;0;0;0;1
0;625;0;0;0;0;0;0
0;626;0;0;0;0;0;0
0;630;0;0;0;0;0;1
0;631;0;0;0;0;0;1
0;632;0;0;0;0;0;1
0;633;0;0;0;0;0;1
0;634;0;0;0;0;0;0
0;635;0;0;0;0;0;0
0;636;0;0;0;0;0;0
0;637;0;0;0;0;0;1
0;638;0;0;0;0;0;0
0;639;0;0;0;0;0;0
0;640;0;0;0;0;0;0
0;650;45;8;26;46;64;78
0;651;46;4;28;49;64;79
0;660;57;10;48;61;71;80
0;661;36;1;6;27;67;85
0;662;16;1;8;15;22;38
0;663;69;23;61;76;84;92
0;664;38;1;8;39;62;82
0;680;61;22;53;64;74;85
0;681;62;18;51;67;77;86
0;682;60;34;51;60;71;81
0;683;61;24;51;63;74;85
0;690;55;5;36;64;76;86
0;691;67;31;58;70;79;87
0;692;63;41;54;63;74;85
0;693;59;18;52;62;71;79
0;694;69;41;60;72;81;88
0;710;62;15;51;66;78;87
0;711;53;18;41;55;69;83
0;720;65;2;58;73;82;90
0;721;51;10;37;54;68;82
0;722;39;0;2;44;68;83
0;723;18;0;1;4;28;72
0;724;44;1;10;48;73;87
0;740;65;26;48;73;83;90
0;750;47;23;31;45;59;82
0;751;58;24;43;57;75;87
0;752;42;13;24;39;57;82
0;753;56;29;44;57;70;83
0;754;55;20;40;53;73;85
0;755;46;12;28;45;62;83
0;756;49;13;31;48;70;86
0;757;77;19;76;82;87;93
0;758;25;1;5;12;35;84
0;759;30;12;16;25;41;56
0;760;45;12;34;46;56;77
0;770;46;24;37;46;54;69
0;771;48;27;40;48;56;69
0;772;50;31;41;49;59;72
0;773;40;21;30;38;49;74
0;774;32;19;26;32;38;48
0;775;50;21;42;51;60;76
0;776;58;18;38;62;79;88
0;790;54;13;42;56;71;86
0;791;50;19;37;49;64;80
0;792;45;5;28;44;62;82
0;810;45;1;17;46;75;88
0;811;45;2;24;47;66;82
0;812;40;3;23;39;53;81
0;813;54;9;40;58;72;84
0;814;26;0;4;14;45;82
0;815;41;0;6;38;75;89
0;830;44;0;14;52;63;85
0;831;45;1;37;51;60;82
0;832;45;1;22;47;66;84
0;833;38;1;10;40;54;86
0;840;28;1;3;24;45;78
0;850;56;18;43;59;73;85
0;860;73;29;70;79;84;91
0;861;52;0;33;59;77;87
0;862;33;0;0;30;64;83
0;870;62;60;60;62;63;63
0;871;37;32;35;36;39;43
0;872;43;24;34;44;49;64
0;873;46;30;39;44;53;69
0;890;43;18;36;42;48;61
0;891;45;25;38;44;52;69
0;892;44;27;34;44;51;66
0;893;42;25;36;42;50;64
0;894;41;17;33;42;48;64
0;910;51;17;27;48;76;90
0;911;41;15;24;38;54;80
0;930;51;16;28;49;74;89
0;931;40;10;20;33;56;88
0;950;62;21;49;67;78;88
0;951;78;61;74;79;84;90
0;952;61;5;46;68;80;88
0;955;7;0;0;0;2;33
0;956;44;19;32;44;54;73
