vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;315;4;1;1;2;3;9
0;316;2;1;1;2;2;5
0;317;4;1;1;2;3;9
0;318;4;1;1;2;3;13
0;319;3;1;1;2;3;11
0;320;7;1;2;2;6;27
0;340;15;1;3;9;20;49
0;341;20;2;6;14;27;56
0;342;8;1;1;2;7;37
0;343;16;2;6;12;20;45
0;344;15;2;6;11;19;42
0;345;13;2;5;9;15;39
0;346;9;1;3;5;10;28
0;347;8;1;2;5;10;28
0;348;10;1;3;7;13;31
0;349;8;1;2;4;9;30
0;350;9;1;2;5;11;31
0;351;9;1;2;4;11;31
0;360;26;2;6;17;33;85
0;361;7;1;2;2;6;28
0;362;6;2;4;5;7;12
0;363;3;1;2;3;4;7
0;364;5;1;1;2;4;15
0;380;19;2;7;13;24;56
0;381;10;1;4;7;11;27
0;382;11;1;3;7;14;37
0;383;8;1;3;5;9;23
0;384;8;1;1;3;10;30
0;385;5;1;2;3;6;17
0;400;28;2;9;18;34;91
0;401;10;3;5;7;10;29
0;402;22;2;7;13;28;72
0;403;5;2;3;4;5;9
0;404;3;1;2;3;4;6
0;405;12;2;3;6;14;47
0;420;8;1;3;5;9;22
0;421;7;1;2;3;8;25
0;422;9;1;3;5;10;27
0;423;5;1;1;3;5;18
0;424;7;1;3;4;8;24
0;440;18;7;11;13;20;41
0;441;18;3;10;16;21;45
0;442;11;4;6;8;11;27
0;443;9;2;4;6;9;25
0;444;4;1;1;2;3;11
0;445;6;1;2;3;5;21
0;446;4;1;2;2;4;9
0;447;8;1;2;2;6;30
0;460;13;1;4;9;16;39
0;461;11;1;3;6;14;37
0;462;7;1;2;3;8;20
0;463;8;1;3;5;9;23
0;464;3;1;2;2;4;7
0;465;3;1;1;2;3;6
0;466;6;1;2;3;6;19
0;467;6;1;2;3;7;19
0;468;6;1;2;3;7;22
0;480;8;4;6;7;9;16
0;481;4;1;2;3;5;10
0;482;6;2;3;4;6;14
0;483;2;1;1;2;2;5
0;484;4;1;2;2;4;12
0;500;12;1;2;6;14;43
0;501;5;1;2;3;6;16
0;510;9;3;5;7;10;22
0;511;10;2;4;8;12;25
0;512;7;2;4;6;8;18
0;513;4;1;2;4;5;8
0;514;3;1;2;2;4;6
0;515;3;1;1;2;3;10
0;516;3;1;1;2;2;8
0;517;3;1;1;2;2;10
0;518;6;1;2;3;6;21
0;530;12;1;3;7;15;39
0;531;5;1;3;4;5;11
0;532;3;1;1;2;3;10
0;540;7;4;5;6;7;11
0;541;5;2;4;5;6;9
0;542;5;3;4;5;5;9
0;543;4;1;1;2;4;9
0;544;2;1;1;1;2;4
0;560;5;3;4;5;5;7
0;561;4;1;2;4;5;8
0;562;2;1;1;2;2;4
0;563;5;1;1;3;5;16
0;564;2;1;1;2;2;5
0;565;2;1;1;1;1;3
0;566;4;1;1;2;4;10
0;580;3;1;2;3;4;4
0;581;3;0;2;2;4;4
0;583;60;10;10;45;99;158
0;590;119;10;73;120;169;250
0;591;68;1;8;85;107;130
0;592;89;14;70;90;111;157
0;593;61;18;41;63;79;103
0;600;67;13;46;75;89;110
0;601;41;2;24;42;55;79
0;602;42;12;25;41;55;81
0;603;31;8;19;29;38;61
0;610;68;11;38;56;88;137
0;611;30;5;15;27;39;63
0;612;24;5;13;21;33;52
0;613;24;6;12;20;28;62
0;614;19;1;11;18;25;40
0;620;38;2;22;35;50;79
0;621;18;1;8;16;22;45
0;622;17;4;8;15;23;42
0;623;14;2;7;13;19;29
0;624;9;1;2;6;13;25
0;625;16;4;9;15;22;32
0;626;13;2;7;11;17;28
0;630;26;5;12;19;27;93
0;631;26;4;13;22;36;65
0;632;8;1;2;4;8;27
0;633;12;1;4;8;15;41
0;634;10;1;5;8;13;25
0;635;9;1;2;6;9;51
0;636;7;1;3;5;8;18
0;637;5;1;2;4;7;12
0;638;3;1;1;2;4;9
0;639;12;1;4;7;14;36
0;640;8;1;2;5;9;20
0;650;11;3;5;7;12;35
0;651;6;1;2;3;6;24
0;660;5;1;2;3;6;13
0;661;6;1;2;3;6;18
0;662;6;1;3;5;8;15
0;663;8;1;2;5;10;24
0;664;8;1;3;5;9;22
0;680;17;2;4;8;21;61
0;681;13;1;2;5;17;46
0;682;9;2;3;5;9;26
0;683;9;1;2;3;8;33
0;690;18;1;4;13;28;49
0;691;12;1;3;7;15;38
0;692;8;1;2;4;8;31
0;693;4;1;2;2;3;8
0;694;10;1;3;6;13;33
0;710;27;2;9;19;37;77
0;711;15;2;5;9;20;46
0;720;13;1;5;10;17;38
0;721;9;2;4;6;10;24
0;722;5;1;2;3;6;15
0;723;4;1;2;3;4;9
0;724;9;1;3;5;10;28
0;740;36;3;12;24;43;113
0;750;10;1;1;2;9;36
0;751;14;1;4;9;17;48
0;752;10;1;1;5;11;34
0;753;14;1;2;9;18;50
0;754;11;1;2;7;13;36
0;755;8;1;2;5;9;27
0;756;7;1;1;3;8;23
0;757;20;1;7;14;25;56
0;758;6;1;1;2;5;27
0;759;23;2;5;11;22;97
0;760;4;1;1;1;1;16
0;770;4;1;1;2;4;13
0;771;10;3;5;7;9;27
0;772;13;2;7;9;14;37
0;773;7;1;1;4;9;25
0;774;4;1;1;1;4;17
0;775;8;1;1;3;9;30
0;776;10;1;2;6;14;30
0;790;13;1;2;6;16;48
0;791;7;1;2;3;7;28
0;792;9;1;1;2;6;44
0;810;7;1;1;2;7;27
0;811;2;1;1;1;3;7
0;812;5;1;1;1;4;20
0;813;6;1;2;3;7;20
0;814;14;1;2;6;15;52
0;815;7;1;1;2;8;32
0;830;13;1;1;5;17;56
0;831;47;18;31;44;53;102
0;832;24;1;4;17;30;96
0;833;13;1;4;10;17;56
0;840;6;1;1;2;7;23
0;850;13;1;2;3;8;67
0;860;29;3;10;21;37;89
0;861;6;1;1;3;7;21
0;862;4;1;1;1;3;20
0;870;43;23;23;42;62;62
0;871;52;17;22;56;68;107
0;872;23;1;8;18;32;70
0;873;8;1;2;5;11;37
0;890;19;1;9;17;25;69
0;891;19;2;6;10;20;52
0;892;12;1;4;7;12;35
0;893;7;1;3;5;9;22
0;894;7;1;3;5;8;28
0;910;32;2;11;22;42;101
0;911;28;1;9;17;32;91
0;930;15;1;4;10;19;48
0;931;11;1;5;7;14;35
0;950;21;1;4;11;26;72
0;951;23;3;6;17;29;69
0;952;17;1;3;10;21;55
0;955;11;1;2;5;16;40
0;956;16;1;3;7;19;58
