vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;364;46;16;30;45;61;81
0;380;73;42;66;78;84;91
0;381;55;3;36;61;76;88
0;382;67;41;56;69;78;87
0;383;51;5;35;54;72;85
0;384;55;4;31;61;80;91
0;385;44;0;19;46;69;85
0;400;68;46;59;68;76;86
0;401;51;23;41;51;64;77
0;402;54;28;41;52;66;82
0;403;40;22;32;39;48;59
0;404;51;26;40;51;62;75
0;405;48;19;34;47;63;81
0;420;57;13;44;61;75;85
0;421;42;0;12;45;68;85
0;422;41;0;2;43;79;91
0;423;37;0;11;40;58;78
0;424;58;16;46;61;75;85
0;440;50;22;40;52;62;70
0;441;67;43;60;70;76;83
0;442;66;43;59;68;76;83
0;443;48;2;31;52;69;81
0;444;68;39;60;71;78;85
0;445;64;32;54;67;76;85
0;446;63;29;51;67;76;85
0;447;64;32;55;67;76;84
0;460;72;40;66;76;83;91
0;461;71;47;65;73;80;88
0;462;42;3;15;42;66;82
0;463;46;0;17;48;76;89
0;464;49;23;38;49;62;78
0;465;47;23;35;46;58;76
0;466;63;29;51;67;78;87
0;467;65;12;57;72;80;90
0;468;61;17;52;66;76;86
0;480;66;53;60;66;71;79
0;481;40;1;4;46;68;82
0;482;72;56;66;72;78;85
0;483;40;3;16;40;62;79
0;484;55;1;46;67;74;83
0;500;72;37;67;75;82;89
0;501;60;16;48;66;76;86
0;510;59;38;49;59;70;81
0;511;61;32;52;61;72;83
0;512;66;42;58;68;76;84
0;513;47;26;38;45;54;74
0;514;60;39;50;60;70;80
0;515;45;19;31;41;59;81
0;516;38;23;31;36;41;66
0;517;53;26;38;51;70;84
0;518;52;25;36;54;68;80
0;530;68;41;57;71;79;89
0;531;34;17;24;31;41;72
0;532;41;14;27;37;50;82
0;540;30;22;27;30;34;39
0;541;32;24;29;32;36;40
0;542;29;21;26;29;33;38
0;543;30;22;27;30;33;40
0;544;31;20;26;31;35;41
0;560;29;21;26;29;33;38
0;561;29;20;26;29;33;38
0;562;31;22;27;31;35;40
0;563;28;20;25;28;32;38
0;564;30;19;26;31;35;41
0;565;28;20;24;28;32;38
0;566;29;20;25;29;33;39
0;580;0;0;0;0;0;0
0;581;0;0;0;0;0;0
0;583;0;0;0;0;0;0
0;590;0;0;0;0;0;0
0;591;0;0;0;0;0;0
0;592;0;0;0;0;0;0
0;593;0;0;0;0;0;0
0;600;0;0;0;0;0;0
0;601;0;0;0;0;0;0
0;602;0;0;0;0;0;0
0;603;0;0;0;0;0;0
0;610;0;0;0;0;0;0
0;611;0;0;0;0;0;0
0;612;0;0;0;0;0;0
0;613;0;0;0;0;0;0
0;614;0;0;0;0;0;0
0;620;0;0;0;0;0;0
0;621;0;0;0;0;0;0
0;622;0;0;0;0;0;0
0;623;0;0;0;0;0;0
0;624;0;0;0;0;0;0
0;625;0;0;0;0;0;0
0;626;0;0;0;0;0;0
0;630;0;0;0;0;0;0
0;631;0;0;0;0;0;0
0;632;0;0;0;0;0;0
0;633;0;0;0;0;0;0
0;634;0;0;0;0;0;0
0;635;0;0;0;0;0;0
0;636;0;0;0;0;0;0
0;637;0;0;0;0;0;0
0;638;0;0;0;0;0;0
0;639;0;0;0;0;0;0
0;640;0;0;0;0;0;0
0;650;46;10;29;48;65;79
0;651;47;5;29;50;66;81
0;660;56;12;47;60;70;79
0;661;39;1;6;37;71;85
0;662;19;1;9;18;26;41
0;663;69;20;60;75;83;91
0;664;38;2;9;37;66;83
0;680;60;22;51;65;74;83
0;681;61;16;49;67;76;84
0;682;60;34;51;60;70;81
0;683;61;31;53;63;73;83
0;690;48;3;15;56;73;84
0;691;65;26;57;69;77;86
0;692;63;40;54;64;73;84
0;693;60;20;53;62;71;79
0;694;68;40;59;72;80;88
0;710;60;14;46;66;78;87
0;711;53;16;40;54;70;82
0;720;63;1;55;72;81;90
0;721;52;13;37;53;69;82
0;722;37;0;2;37;67;83
0;723;17;0;1;5;26;73
0;724;41;0;9;42;68;84
0;740;64;28;47;71;81;91
0;750;44;22;32;42;54;72
0;751;54;23;40;52;70;84
0;752;43;15;26;40;57;82
0;753;53;26;42;52;66;80
0;754;53;21;39;52;71;84
0;755;44;11;27;44;60;81
0;756;46;14;29;44;62;84
0;757;76;15;75;81;86;93
0;758;24;1;5;11;34;82
0;759;30;12;16;24;40;64
0;760;46;10;35;47;57;78
0;770;44;24;35;44;52;66
0;771;47;25;39;47;54;66
0;772;51;30;42;51;58;75
0;773;37;20;27;34;43;65
0;774;29;18;23;28;34;42
0;775;49;21;40;49;58;75
0;776;52;17;31;51;75;86
0;790;52;7;37;55;71;84
0;791;50;17;36;49;65;80
0;792;45;6;27;45;63;82
0;810;44;1;14;43;73;89
0;811;42;2;22;44;64;79
0;812;39;3;24;39;52;80
0;813;54;13;39;57;72;84
0;814;24;0;2;10;44;82
0;815;42;0;13;41;73;87
0;830;39;1;24;40;52;79
0;831;43;8;24;42;57;80
0;832;42;1;20;41;64;82
0;833;34;1;4;32;60;82
0;840;30;1;4;26;46;77
0;850;56;21;43;57;73;84
0;860;74;41;70;79;84;92
0;861;54;0;39;56;76;88
0;862;28;0;0;6;59;81
0;870;45;25;25;52;59;59
0;871;40;30;35;37;45;51
0;872;39;15;31;38;50;64
0;873;41;26;32;41;48;63
0;890;42;23;36;40;49;68
0;891;42;24;35;42;46;64
0;892;42;26;34;41;46;61
0;893;42;21;36;42;49;61
0;894;39;11;34;39;48;59
0;910;52;17;29;50;77;90
0;911;42;15;25;40;54;78
0;930;51;14;29;51;72;88
0;931;36;11;18;33;48;79
0;950;62;22;49;67;79;88
0;951;77;61;72;78;83;90
0;952;60;9;46;66;79;88
0;955;9;0;0;0;24;38
0;956;43;17;32;43;53;74
