vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;261;18;2;7;12;22;47
0;262;15;4;7;10;17;43
0;263;5;2;3;4;5;13
0;264;13;1;4;9;16;40
0;280;13;2;5;9;16;38
0;281;11;1;3;7;13;31
0;282;9;2;4;7;11;24
0;283;8;1;2;4;10;25
0;284;8;1;3;6;10;22
0;300;38;9;14;22;49;124
0;301;25;8;13;18;29;66
0;302;15;6;9;12;16;31
0;303;14;5;9;10;14;33
0;304;10;4;6;8;11;23
0;305;38;3;12;27;46;124
0;306;12;2;5;8;12;39
0;307;6;1;3;4;8;20
0;308;25;5;11;17;30;72
0;309;17;2;4;9;20;68
0;310;8;2;4;6;8;18
0;311;6;1;1;3;6;22
0;312;20;1;3;10;26;74
0;313;5;1;2;3;5;16
0;314;4;1;2;3;4;9
0;315;5;1;2;2;4;14
0;316;3;1;1;2;2;6
0;317;4;1;2;2;4;11
0;318;4;1;2;2;3;9
0;319;4;1;2;2;4;13
0;320;7;1;2;3;7;26
0;340;17;1;4;10;21;53
0;341;19;2;6;13;25;52
0;342;6;1;1;2;5;30
0;343;16;2;6;11;21;44
0;344;16;2;6;11;21;45
0;345;14;2;5;9;18;41
0;346;9;1;3;5;11;27
0;347;8;1;2;5;9;24
0;348;10;1;3;7;13;33
0;349;8;1;2;4;10;29
0;350;9;1;2;4;10;30
0;351;8;1;2;4;9;25
0;360;27;2;7;17;36;96
0;361;7;1;2;3;7;23
0;362;8;3;5;7;9;14
0;363;4;1;2;3;5;8
0;364;5;1;2;2;5;16
0;380;23;3;9;17;28;63
0;381;10;2;4;6;11;29
0;382;11;1;3;6;13;36
0;383;8;1;4;6;10;23
0;384;7;1;1;2;7;27
0;385;6;1;2;4;7;20
0;400;31;4;14;23;38;84
0;401;10;3;6;8;12;22
0;402;19;2;5;8;22;59
0;403;5;2;3;4;5;9
0;404;4;2;3;4;5;8
0;405;8;2;3;4;7;29
0;420;9;2;4;6;11;24
0;421;8;1;2;4;10;25
0;422;9;1;3;5;10;27
0;423;6;1;2;3;5;20
0;424;8;1;3;5;10;25
0;440;20;10;13;16;22;44
0;441;20;4;12;17;24;46
0;442;13;5;8;10;14;32
0;443;10;2;4;8;11;26
0;444;4;1;2;2;4;13
0;445;7;1;2;4;8;25
0;446;4;1;2;3;5;11
0;447;8;1;2;3;8;35
0;460;13;1;4;9;16;39
0;461;11;1;3;6;14;32
0;462;7;1;2;4;8;22
0;463;8;1;4;6;9;23
0;464;3;1;2;3;4;7
0;465;3;1;2;2;3;7
0;466;6;1;2;4;7;19
0;467;6;1;2;3;6;19
0;468;6;1;2;3;7;19
0;480;11;6;8;9;12;18
0;481;5;1;2;4;6;13
0;482;7;3;4;5;7;18
0;483;3;1;2;2;3;5
0;484;5;1;2;3;7;17
0;500;10;1;3;6;12;32
0;501;5;1;2;4;6;15
0;510;11;4;7;9;12;24
0;511;13;2;7;10;15;31
0;512;9;3;6;8;10;21
0;513;5;1;3;5;7;10
0;514;4;1;2;3;5;9
0;515;4;1;2;2;4;10
0;516;3;1;1;2;3;6
0;517;3;1;1;2;2;7
0;518;8;1;2;4;8;34
0;530;11;1;3;6;15;37
0;531;5;1;2;4;6;12
0;532;3;1;1;2;3;9
0;540;8;5;6;7;8;12
0;541;6;2;5;6;7;9
0;542;6;2;5;6;6;9
0;543;3;1;1;2;3;7
0;544;2;1;1;1;2;4
0;560;5;3;5;5;6;7
0;561;4;1;2;4;6;10
0;562;3;1;2;2;3;6
0;563;6;1;2;3;6;19
0;564;2;1;1;2;3;5
0;565;2;1;1;1;2;6
0;566;4;1;2;3;5;12
0;580;2;1;1;2;3;4
0;581;3;1;2;3;4;5
0;583;21;7;14;17;21;52
0;590;72;21;38;80;106;107
0;591;41;1;1;17;80;116
0;592;56;13;29;44;82;116
0;593;50;2;27;53;74;91
0;600;70;11;47;63;89;143
0;601;44;3;24;44;60;89
0;602;43;5;28;43;59;76
0;603;33;9;21;31;43;62
0;610;46;7;28;38;58;109
0;611;27;4;13;23;40;65
0;612;23;6;12;20;33;50
0;613;23;6;14;23;30;46
0;614;18;1;10;16;23;38
0;620;27;2;10;17;38;76
0;621;18;2;8;14;24;41
0;622;15;6;9;14;20;32
0;623;17;4;8;14;24;34
0;624;7;1;2;5;10;22
0;625;16;2;7;15;20;32
0;626;11;1;4;10;16;23
0;630;25;5;10;19;33;61
0;631;29;5;12;21;36;86
0;632;8;1;3;5;8;25
0;633;11;1;4;7;13;33
0;634;10;2;5;8;13;23
0;635;7;2;3;4;10;19
0;636;7;1;3;6;8;18
0;637;5;1;2;4;7;13
0;638;4;1;1;2;4;10
0;639;7;1;2;4;9;23
0;640;4;1;1;2;5;15
0;650;11;3;5;8;12;28
0;651;7;1;2;3;7;23
0;660;8;2;4;6;10;21
0;661;6;1;2;4;7;20
0;662;6;2;3;5;7;14
0;663;8;1;2;5;9;22
0;664;6;1;2;4;7;18
0;680;18;2;5;11;23;63
0;681;15;1;3;8;19;48
0;682;11;2;4;7;12;33
0;683;9;1;2;4;8;36
0;690;18;1;4;13;29;43
0;691;12;1;3;7;14;39
0;692;11;1;2;5;13;41
0;693;4;1;2;3;4;8
0;694;10;1;3;6;13;33
0;710;25;2;7;16;31;78
0;711;15;2;5;11;18;44
0;720;13;1;5;10;16;38
0;721;9;1;4;7;11;23
0;722;6;1;2;4;7;15
0;723;4;1;2;3;5;10
0;724;9;1;3;6;11;27
0;740;30;2;10;20;39;92
0;750;15;1;3;10;21;48
0;751;15;1;5;11;19;45
0;752;10;1;3;7;12;33
0;753;17;1;5;12;22;49
0;754;11;1;4;8;13;31
0;755;9;1;3;5;11;25
0;756;9;1;2;5;11;30
0;757;22;2;9;16;27;64
0;758;6;1;1;3;7;24
0;759;15;1;4;9;16;51
0;760;3;1;1;1;2;16
0;770;4;1;1;2;4;14
0;771;12;1;5;9;14;31
0;772;14;3;6;10;16;40
0;773;7;1;1;4;10;28
0;774;4;1;1;2;5;19
0;775;8;1;1;4;10;28
0;776;10;1;2;6;13;31
0;790;12;1;2;6;14;44
0;791;8;1;2;4;9;25
0;792;7;1;1;3;7;30
0;810;6;1;1;3;7;23
0;811;3;1;1;2;3;8
0;812;5;1;1;2;5;21
0;813;6;1;2;3;7;18
0;814;12;1;2;7;16;42
0;815;6;1;1;2;5;26
0;830;12;1;2;6;18;47
0;831;87;6;42;76;94;263
0;832;20;1;3;9;25;78
0;833;12;1;2;6;15;51
0;840;6;1;1;3;7;23
0;850;15;1;2;4;13;68
0;860;30;4;11;21;38;86
0;861;8;1;2;5;10;28
0;862;3;1;1;1;2;12
0;870;62;62;62;62;62;62
0;871;62;15;15;62;106;113
0;872;31;4;11;22;45;80
0;873;11;1;3;10;16;33
0;890;28;2;13;28;39;67
0;891;19;2;8;14;22;61
0;892;12;2;5;9;14;43
0;893;8;1;4;6;10;21
0;894;7;1;3;4;8;24
0;910;35;2;13;25;44;106
0;911;25;1;9;17;33;72
0;930;15;1;3;10;20;50
0;931;12;1;5;8;15;28
0;950;25;2;6;15;32;80
0;951;28;3;10;22;36;82
0;952;17;1;4;10;22;57
0;955;10;1;2;3;8;47
0;956;13;1;2;7;19;38
