vrai_hop;rdrg;N;moy_gemid
0;243;9820;18.61
0;244;8596;3.79
0;245;2793;3.73
0;246;1287;11.27
0;247;7762;13.96
0;248;620;12.2
0;249;26418;0.89
0;250;27462;8.62
0;260;1834;411.17
0;261;694;369.17
0;262;842;90.25
0;263;16497;218.4
0;264;958;169.62
0;280;4021;31.98
0;281;4738;146.99
0;282;5602;44.1
0;283;3437;28.67
0;284;8468;104.8
0;300;320;2836.01
0;301;5888;1546.12
0;302;34325;1968.62
0;303;240;4653.23
0;304;7274;2288.76
0;305;240;164.08
0;306;2174;1527.33
0;307;327;231.15
0;308;9571;367.18
0;309;2004;244.34
0;310;21359;299.21
0;311;72;24
0;312;846;100.14
0;313;21639;83.89
0;314;10993;63.17
0;315;28655;82.99
0;316;5649;57.31
0;317;7590;10.26
0;318;4153;13.69
0;319;3104;16.42
0;320;4988;344.41
0;340;1327;41.38
0;341;3457;2.38
0;342;9275;3.95
0;343;6122;10.28
0;344;489;4.05
0;345;411;0.76
0;346;2941;4.7
0;347;19888;4.89
0;348;3720;24.08
0;349;2173;17.95
0;350;4060;1.35
0;351;4230;4.1
0;360;1008;65.69
0;361;3205;33.09
0;362;6119;37.94
0;363;11657;25.12
0;364;7476;31.93
0;380;1385;11.22
0;381;1291;3.99
0;382;1122;6.08
0;383;9111;1.5
0;384;7365;1.01
0;385;3376;3.4
0;400;477;270.73
0;401;453;159.41
0;402;378;148.34
0;403;8813;635.68
0;404;6548;135.47
0;405;1181;669.73
0;420;11450;3.23
0;421;5080;6.83
0;422;12017;3.49
0;423;541;7.67
0;424;2965;4.67
0;440;443;72.89
0;441;1009;816.96
0;442;1616;297.68
0;443;2844;173.29
0;444;540;213.45
0;445;1627;116.84
0;446;14780;57.49
0;447;2463;448.21
0;460;5533;19.41
0;461;1305;28.79
0;462;697;5.74
0;463;15316;5.29
0;464;1887;26.04
0;465;9752;33.5
0;466;1945;20.46
0;467;2174;3.88
0;468;5049;20.93
0;480;4311;198.54
0;481;1255;297.1
0;482;8706;12.48
0;483;3436;15.91
0;484;2425;16.3
0;500;1029;13.16
0;501;3437;1.96
0;510;1817;161.24
0;511;551;115.57
0;512;787;131.93
0;513;21721;108.84
0;514;8983;281.38
0;515;1675;21.49
0;516;1515;48.18
0;517;1677;9.41
0;518;834;93.18
0;530;1116;35.56
0;531;937;1.14
0;532;2007;28.46
0;540;22369;0.99
0;541;390;1.72
0;542;360;6.36
0;543;421;31.31
0;544;2113;1.82
0;560;90422;0.07
0;561;1243;0.89
0;562;1452;123.41
0;563;6592;0.08
0;564;1032;1.39
0;565;760;0
0;566;9817;2.99
0;580;241;12.57
0;581;18;8.12
0;583;7;2499.03
0;590;15;246.06
0;591;60;73.02
0;592;32;344.42
0;593;125;8.22
0;600;33;435.43
0;601;106;14.97
0;602;205;4.1
0;603;208;1.62
0;610;28;601.62
0;611;124;7.99
0;612;206;12.67
0;613;43;0
0;614;363;0.43
0;620;50;445.34
0;621;129;3.32
0;622;129;3.6
0;623;57;0
0;624;271;1
0;625;145;0.05
0;626;170;0.34
0;630;95;1521.18
0;631;117;219.65
0;632;186;30.37
0;633;478;5.01
0;634;237;6.42
0;635;81;1.43
0;636;477;0.39
0;637;1367;1.17
0;638;2087;0.27
0;639;308;0.41
0;640;332;0
0;650;226;313.79
0;651;767;38.35
0;660;2483;7.5
0;661;1503;4.68
0;662;343;2.52
0;663;8833;5.54
0;664;1654;7.99
0;680;428;325.08
0;681;1157;165.99
0;682;1158;107.04
0;683;922;121.62
0;690;1206;38.11
0;691;3516;32.62
0;692;1046;17.75
0;693;28415;29
0;694;1686;27.56
0;710;905;301.85
0;711;1324;73.76
0;720;5996;17.93
0;721;2883;6.61
0;722;1975;1.07
0;723;6113;0.41
0;724;2131;3.74
0;740;588;545.79
0;750;443;0.27
0;751;4830;0.68
0;752;751;0.33
0;753;841;0.74
0;754;5379;0.92
0;755;1503;0.26
0;756;2693;0.53
0;757;4320;3.44
0;758;1016;0.46
0;759;484;1.42
0;760;6683;0.68
0;770;956;0.2
0;771;1155;7.89
0;772;192;0.64
0;773;461;2.58
0;774;165;0.01
0;775;9253;1.28
0;776;1394;0.47
0;790;1182;42.03
0;791;3738;216.29
0;792;1097;129.84
0;810;1248;9.82
0;811;941;0.27
0;812;11808;1.45
0;813;4512;60.93
0;814;457;0.12
0;815;1630;2.11
0;830;42;7.18
0;831;24;58.2
0;832;317;23.9
0;833;58;14.38
0;840;685;2.14
0;850;3259;834.17
0;860;5442;13.94
0;861;4523;5.29
0;862;27916;14.9
0;870;3;53.82
0;871;21;174.38
0;872;49;190.89
0;873;77;126.99
0;890;43;26.72
0;891;173;9.01
0;892;96;11
0;893;348;6.33
0;894;157;4.01
0;910;608;954.6
0;911;534;307.81
0;930;670;41.64
0;931;109;16.05
0;950;6207;723.49
0;951;564;38.44
0;952;4007;51.15
0;955;144;0.62
0;956;2546;3.44
