vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;315;54;13;43;57;70;83
0;316;48;14;33;51;64;78
0;317;48;19;37;48;60;77
0;318;48;17;34;49;63;81
0;319;46;13;30;47;60;79
0;320;52;17;38;52;68;82
0;340;66;2;61;80;85;93
0;341;74;30;70;80;85;92
0;342;50;5;15;56;79;89
0;343;73;46;67;77;83;90
0;344;48;1;14;55;73;85
0;345;44;0;9;50;72;86
0;346;55;6;41;58;74;85
0;347;59;27;44;59;76;86
0;348;67;10;58;74;82;90
0;349;69;42;61;72;80;88
0;350;58;16;42;59;78;89
0;351;51;2;33;55;75;87
0;360;64;28;50;70;79;88
0;361;57;16;43;58;75;87
0;362;60;38;50;60;71;83
0;363;49;21;39;50;60;75
0;364;47;17;31;46;62;81
0;380;73;42;65;77;84;91
0;381;56;4;40;63;77;88
0;382;67;43;55;68;78;87
0;383;51;4;34;54;72;85
0;384;56;3;31;63;81;91
0;385;45;1;21;46;69;85
0;400;67;47;60;68;75;84
0;401;52;23;41;53;63;77
0;402;52;30;41;50;61;81
0;403;40;22;32;40;48;59
0;404;50;25;40;51;61;75
0;405;50;17;35;49;66;82
0;420;58;13;45;61;76;86
0;421;42;0;12;45;67;85
0;422;39;0;2;33;79;90
0;423;37;0;12;40;58;76
0;424;59;20;46;61;76;86
0;440;49;19;40;52;61;69
0;441;66;40;59;69;75;83
0;442;66;42;58;68;76;83
0;443;48;2;33;53;68;81
0;444;66;35;58;70;78;84
0;445;66;37;57;69;77;87
0;446;63;30;51;67;76;85
0;447;65;33;56;69;76;84
0;460;73;40;66;77;84;91
0;461;71;45;64;74;81;90
0;462;41;3;17;43;63;82
0;463;46;0;17;47;77;88
0;464;51;25;39;50;62;78
0;465;48;22;35;47;59;77
0;466;62;26;50;65;76;86
0;467;65;11;56;72;81;90
0;468;61;15;51;66;76;85
0;480;66;53;60;66;71;80
0;481;41;1;4;50;69;83
0;482;72;56;66;72;78;85
0;483;40;3;16;40;61;78
0;484;59;2;57;68;74;83
0;500;74;49;68;76;83;90
0;501;57;11;43;63;75;85
0;510;60;39;49;59;70;81
0;511;61;33;53;63;73;82
0;512;66;42;58;67;75;85
0;513;47;26;38;45;54;74
0;514;61;40;51;61;71;80
0;515;46;19;31;42;58;81
0;516;39;23;31;37;42;69
0;517;53;26;38;50;69;84
0;518;52;23;36;52;68;82
0;530;68;41;58;71;79;89
0;531;35;17;24;32;42;71
0;532;42;15;28;38;51;81
0;540;30;22;27;30;34;39
0;541;32;23;28;32;36;41
0;542;29;22;26;29;32;37
0;543;30;22;26;30;34;41
0;544;31;20;26;31;36;42
0;560;29;21;26;29;33;38
0;561;29;21;26;29;33;39
0;562;31;22;27;30;35;40
0;563;28;20;25;28;32;38
0;564;30;21;26;30;35;41
0;565;28;20;24;28;32;37
0;566;29;20;25;29;33;39
0;580;0;0;0;0;0;0
0;581;0;0;0;0;0;0
0;583;0;0;0;0;0;0
0;590;0;0;0;0;0;0
0;591;0;0;0;0;0;0
0;592;0;0;0;0;0;0
0;593;0;0;0;0;0;0
0;600;0;0;0;0;0;0
0;601;0;0;0;0;0;0
0;602;0;0;0;0;0;0
0;603;0;0;0;0;0;0
0;610;0;0;0;0;0;0
0;611;0;0;0;0;0;0
0;612;0;0;0;0;0;0
0;613;0;0;0;0;0;0
0;614;0;0;0;0;0;0
0;620;0;0;0;0;0;0
0;621;0;0;0;0;0;0
0;622;0;0;0;0;0;0
0;623;0;0;0;0;0;0
0;624;0;0;0;0;0;0
0;625;0;0;0;0;0;0
0;626;0;0;0;0;0;0
0;630;0;0;0;0;0;0
0;631;0;0;0;0;0;0
0;632;0;0;0;0;0;0
0;633;0;0;0;0;0;0
0;634;0;0;0;0;0;0
0;635;0;0;0;0;0;0
0;636;0;0;0;0;0;0
0;637;0;0;0;0;0;0
0;638;0;0;0;0;0;0
0;639;0;0;0;0;0;0
0;640;0;0;0;0;0;0
0;650;48;10;26;51;69;81
0;651;46;4;27;49;66;82
0;660;57;12;49;61;70;80
0;661;39;1;6;34;72;85
0;662;18;2;10;18;26;38
0;663;69;21;61;75;83;91
0;664;38;2;8;37;64;82
0;680;62;21;53;66;74;84
0;681;61;16;53;66;76;84
0;682;60;34;51;60;70;81
0;683;62;31;53;64;72;83
0;690;52;4;23;61;76;86
0;691;66;30;59;69;78;87
0;692;62;36;53;62;72;83
0;693;58;15;52;62;70;79
0;694;68;41;59;71;80;88
0;710;60;14;48;67;77;86
0;711;53;17;40;55;70;82
0;720;65;2;57;73;81;90
0;721;51;11;37;53;68;82
0;722;38;0;2;42;68;84
0;723;16;0;1;5;24;71
0;724;40;1;8;40;67;84
0;740;62;23;44;67;80;89
0;750;44;21;30;42;55;75
0;751;55;23;41;53;72;85
0;752;45;16;28;41;59;84
0;753;55;25;42;55;69;82
0;754;54;20;40;52;72;84
0;755;43;11;24;43;59;82
0;756;46;13;29;45;64;84
0;757;75;12;75;81;86;93
0;758;23;2;6;12;26;82
0;759;30;12;16;22;43;70
0;760;46;10;35;46;57;79
0;770;45;24;36;45;53;67
0;771;48;28;40;48;56;69
0;772;50;33;42;49;58;70
0;773;38;20;28;36;45;68
0;774;29;20;23;28;34;44
0;775;50;22;41;50;59;76
0;776;54;17;34;56;77;87
0;790;52;8;38;55;71;84
0;791;49;16;36;49;64;80
0;792;45;5;26;44;63;81
0;810;45;1;18;45;74;86
0;811;43;2;23;45;64;81
0;812;39;3;23;38;52;81
0;813;54;10;38;56;71;84
0;814;22;0;3;11;37;79
0;815;42;0;12;38;74;87
0;830;43;2;25;38;62;88
0;831;37;1;17;40;52;67
0;832;38;2;14;38;61;83
0;833;39;1;17;42;61;81
0;840;30;1;4;28;47;79
0;850;55;18;42;57;71;84
0;860;74;39;70;79;85;92
0;861;52;0;37;55;76;87
0;862;29;0;0;6;60;81
0;870;42;33;39;43;46;48
0;871;42;24;35;44;51;55
0;872;39;23;31;39;46;58
0;873;42;20;33;43;49;62
0;890;41;25;33;40;47;59
0;891;43;25;36;41;50;62
0;892;44;25;36;42;50;69
0;893;41;21;34;41;46;62
0;894;41;22;34;40;47;62
0;910;51;17;27;49;79;87
0;911;42;16;25;40;56;79
0;930;49;16;27;47;70;87
0;931;39;11;18;31;58;82
0;950;62;22;49;67;79;87
0;951;77;61;72;78;83;90
0;952;61;8;47;67;79;87
0;955;6;0;0;0;0;34
0;956;43;18;32;43;54;72
