vrai_hop;rdrg;N;moy_gemid
0;301;5076;1250.02
0;302;22402;1691.37
0;303;191;4507.64
0;304;3992;2296.82
0;305;138;77.41
0;306;773;480.44
0;307;279;181.67
0;308;8759;358.66
0;309;1664;225.96
0;310;17088;248.71
0;311;83;1.41
0;312;839;70.1
0;313;28123;51.39
0;314;9791;29.77
0;315;20868;40.05
0;316;6653;23.48
0;317;7654;5.04
0;318;5842;5.83
0;319;4520;13.28
0;320;6369;156.8
0;340;1182;7.17
0;341;2705;1.17
0;342;10607;0.57
0;343;5444;9.29
0;344;470;3.63
0;345;338;0.96
0;346;3307;1.63
0;347;23898;0.78
0;348;5343;3.63
0;349;1520;1.81
0;350;3056;0.51
0;351;3884;1.19
0;360;1026;49.92
0;361;3598;19.84
0;362;5172;26.57
0;363;11802;16.34
0;364;7559;20.94
0;380;1717;2.56
0;381;1746;0.5
0;382;1670;6.51
0;383;6982;0.43
0;384;6352;0.22
0;385;3507;0.93
0;400;132;86.16
0;401;312;33.33
0;402;159;57.66
0;403;5167;54.92
0;404;5543;4.04
0;405;1100;148.4
0;420;9107;2.1
0;421;4603;1.18
0;422;6546;2.37
0;423;444;7.33
0;424;3177;2.49
0;440;405;28.39
0;441;883;280.64
0;442;1294;34.78
0;443;3086;39.18
0;444;163;173.35
0;445;1737;65.05
0;446;13066;6.62
0;447;1494;313.57
0;460;2983;10.76
0;461;1360;17.35
0;462;698;2.61
0;463;11474;1.41
0;464;2370;2.8
0;465;10264;1.89
0;466;981;12.76
0;467;2508;2.38
0;468;4118;6.48
0;480;4329;8.71
0;481;1324;69.31
0;482;9216;7.81
0;483;5128;4.79
0;484;2671;11.87
0;500;1714;8.55
0;501;2751;1.32
0;510;1992;46.99
0;511;546;87.73
0;512;834;61.82
0;513;23172;64
0;514;4497;9.87
0;515;2272;6.91
0;516;3882;14.45
0;517;4157;3.77
0;518;909;40.2
0;530;1426;24.28
0;531;914;0.91
0;532;2199;8.08
0;540;16790;0.28
0;541;630;3.3
0;542;494;3.39
0;543;343;23.29
0;544;3542;1.23
0;560;83028;0.01
0;561;637;1.33
0;562;1257;134.44
0;563;6721;0.07
0;564;872;0.84
0;565;1055;0
0;566;7745;0.78
0;583;1;0
0;590;11;108.23
0;591;43;4.29
0;592;18;197.71
0;593;82;21.82
0;600;26;135.11
0;601;64;4.44
0;602;139;12.36
0;603;150;3.59
0;610;10;284.01
0;611;70;2.33
0;612;128;6.49
0;613;42;2.49
0;614;264;0.57
0;620;20;190.19
0;621;77;0
0;622;108;11.24
0;623;46;0
0;624;189;0.9
0;625;104;0.55
0;626;197;0.41
0;630;65;826.39
0;631;92;122.14
0;632;227;36.01
0;633;338;3.91
0;634;241;7.95
0;635;67;0.85
0;636;356;0.13
0;637;1153;0.54
0;638;1413;0.09
0;639;218;1.67
0;640;439;0.05
0;650;259;31.96
0;651;748;9.22
0;660;1146;8.68
0;661;1356;1.65
0;662;132;7.51
0;663;7250;1.94
0;664;1565;3.16
0;680;393;83.92
0;681;947;85.03
0;682;883;56.27
0;683;1413;57.69
0;690;996;29.51
0;691;4096;22.11
0;692;890;4.83
0;693;22844;15.62
0;694;2127;21.45
0;710;737;136.22
0;711;744;45.12
0;720;4123;9.56
0;721;1459;2.49
0;722;1752;2.1
0;723;5592;0.3
0;724;1851;1.99
0;740;1021;220.01
0;750;489;0
0;751;5387;0.48
0;752;639;0
0;753;673;0.1
0;754;8330;0.44
0;755;1718;0.11
0;756;3508;0.29
0;757;7595;1.55
0;758;779;0
0;759;430;0.53
0;760;3227;0.12
0;770;998;0
0;771;267;0.38
0;772;69;35.53
0;773;382;0.59
0;774;67;0
0;775;8730;0.26
0;776;1160;0.52
0;790;1084;21.67
0;791;2028;103.73
0;792;1252;118.49
0;810;1350;1.84
0;811;879;0.13
0;812;10508;0.84
0;813;2507;11.89
0;814;288;0
0;815;1545;1.19
0;830;26;0
0;831;1;0
0;832;225;3.79
0;833;73;2.97
0;840;489;0.5
0;850;3116;260.62
0;860;5026;9.91
0;861;3311;3.89
0;862;31798;6.59
0;871;5;155.54
0;872;25;34.62
0;873;26;0
0;890;31;7.36
0;891;105;15.97
0;892;69;0.77
0;893;202;3.41
0;894;132;2.5
0;910;539;823.08
0;911;470;265.1
0;930;475;20.54
0;931;76;4.72
0;950;7132;420.34
0;951;813;14.13
0;952;6012;33.75
0;955;334;6.26
0;956;5781;97.48
