vrai_hop;rdrg;N;moy_gemid
0;591;71;11.65
0;592;30;203.55
0;593;158;17.35
0;600;36;290.46
0;601;118;4.21
0;602;207;13.53
0;603;276;4.28
0;610;35;703.16
0;611;156;4.17
0;612;204;2.56
0;613;58;5.36
0;614;577;0.96
0;620;58;791.94
0;621;159;3.75
0;622;156;8.88
0;623;60;0
0;624;415;1.97
0;625;134;0.49
0;626;197;0
0;630;108;1183.18
0;631;114;281.62
0;632;191;24.48
0;633;462;11.7
0;634;188;6.07
0;635;60;1.54
0;636;360;0.3
0;637;1711;0.56
0;638;2352;0.5
0;639;184;4.23
0;640;230;0.03
0;650;250;346.87
0;651;806;51.78
0;660;2653;9.85
0;661;1481;5.02
0;662;430;2.73
0;663;9605;7.78
0;664;1648;7.08
0;680;395;275.72
0;681;1060;152.58
0;682;1177;104.21
0;683;926;113.63
0;690;1119;41.12
0;691;3172;35.88
0;692;902;12.56
0;693;28104;32.03
0;694;1585;39.3
0;710;927;367.55
0;711;1414;94.54
0;720;6481;21.49
0;721;2997;16.9
0;722;2324;1.38
0;723;6369;0.8
0;724;2228;6.26
0;740;540;528.17
0;750;365;0.97
0;751;4128;2.21
0;752;766;0.33
0;753;753;4.1
0;754;5020;1.26
0;755;1409;0.78
0;756;2775;1.38
0;757;4929;2.79
0;758;979;0.64
0;759;402;2.95
0;760;7124;0.51
0;770;921;0.85
0;771;1057;10.17
0;772;208;1.36
0;773;406;0.18
0;774;152;3.38
0;775;8985;15.18
0;776;1284;1.43
0;790;1249;44.23
0;791;4180;378.31
0;792;1101;163.28
0;810;1235;4.36
0;811;1016;2.65
0;812;11633;1.5
0;813;4974;71.29
0;814;493;0.77
0;815;1857;6.44
0;830;33;8.78
0;831;15;366.37
0;832;267;30.61
0;833;60;30.64
0;840;588;1.11
0;850;3919;1056.99
0;860;4935;8.8
0;861;5001;3.69
0;862;30037;16.16
0;870;2;77.11
0;871;7;71.07
0;872;56;99.37
0;873;71;57.01
0;890;37;11.5
0;891;216;11.96
0;892;97;16.46
0;893;369;6.88
0;894;202;22.66
0;910;550;947.63
0;911;504;395.18
0;930;679;27.58
0;931;115;2.98
0;950;6731;798.34
0;951;579;20.09
0;952;3960;62.33
0;955;173;3.1
0;956;6318;10.33
